delivery_time_days,review_score,total_order_value
6.0,5.0,260.59000000000003
36.0,1.0,161.05
8.0,5.0,206.57
6.0,1.0,38.09
6.0,1.0,38.09
33.0,1.0,57.73
3.0,5.0,32.43
7.0,5.0,147.78
6.0,5.0,41.099999999999994
8.0,5.0,127.36
25.0,2.0,60.75
8.0,5.0,100.95
1.0,3.0,38.01
1.0,3.0,38.01
5.0,4.0,92.28
27.0,5.0,179.3
3.0,5.0,17.68
38.0,1.0,242.43
38.0,1.0,242.43
4.0,5.0,274.71
16.0,5.0,97.52
16.0,5.0,193.39
8.0,5.0,142.06
6.0,4.0,118.35
11.0,5.0,245.26
11.0,5.0,245.26
12.0,5.0,245.95
2.0,5.0,52.59
2.0,5.0,52.59
51.0,1.0,78.35
12.0,5.0,156.09
10.0,5.0,225.71
13.0,4.0,393.08
7.0,5.0,61.0
1.0,5.0,76.78
2.0,5.0,117.01
5.0,5.0,93.4
6.0,1.0,64.44
4.0,3.0,166.58
19.0,5.0,116.27
10.0,5.0,56.85
10.0,4.0,168.32
20.0,4.0,110.83
19.0,5.0,77.57
19.0,5.0,77.57
19.0,5.0,77.57
19.0,5.0,77.57
3.0,5.0,579.22
18.0,5.0,46.78
26.0,4.0,177.39
3.0,1.0,171.06
3.0,1.0,127.37
32.0,1.0,47.62
14.0,5.0,179.0
7.0,5.0,113.67
6.0,5.0,57.97
4.0,5.0,107.57
6.0,4.0,29.24
12.0,5.0,73.13
7.0,5.0,78.67
7.0,5.0,78.67
7.0,5.0,78.67
7.0,5.0,127.51
7.0,5.0,127.51
19.0,5.0,37.04
18.0,4.0,360.54
20.0,4.0,48.28
17.0,5.0,58.129999999999995
18.0,5.0,297.64
12.0,1.0,86.02000000000001
2.0,5.0,435.44
7.0,4.0,132.66
21.0,4.0,115.81
6.0,5.0,130.4
17.0,1.0,212.56
4.0,5.0,137.41
4.0,5.0,137.41
13.0,5.0,68.18
13.0,5.0,68.18
23.0,5.0,65.9
19.0,5.0,142.46
10.0,4.0,91.31
18.0,5.0,80.21000000000001
9.0,3.0,40.78
4.0,5.0,56.85
7.0,5.0,94.3
9.0,3.0,122.21
17.0,5.0,403.8
8.0,5.0,118.84
18.0,5.0,395.05
15.0,5.0,25.1
27.0,1.0,139.14999999999998
13.0,5.0,80.81
18.0,4.0,53.95
21.0,4.0,89.19
21.0,4.0,89.19
21.0,4.0,89.19
21.0,4.0,89.19
5.0,4.0,97.87
7.0,3.0,262.24
6.0,5.0,63.870000000000005
4.0,4.0,44.239999999999995
6.0,5.0,506.17
7.0,1.0,199.35
28.0,5.0,218.55
21.0,1.0,36.129999999999995
21.0,1.0,36.129999999999995
21.0,1.0,36.129999999999995
20.0,5.0,76.84
13.0,5.0,85.3
14.0,4.0,131.34
23.0,4.0,136.9
23.0,4.0,136.9
7.0,4.0,65.44
8.0,4.0,88.08
22.0,1.0,225.13
7.0,5.0,70.15
10.0,5.0,34.35
17.0,5.0,162.9
20.0,3.0,75.08
20.0,3.0,75.08
7.0,5.0,114.31
22.0,4.0,120.79
12.0,4.0,43.98
12.0,5.0,60.86
10.0,5.0,361.89
5.0,5.0,90.67
9.0,5.0,87.72
7.0,4.0,56.69
42.0,5.0,131.58
7.0,2.0,169.05
11.0,5.0,283.0
17.0,4.0,69.9
4.0,5.0,32.75
2.0,5.0,199.79
3.0,5.0,55.6
7.0,4.0,1605.14
8.0,5.0,44.75
11.0,4.0,105.28
9.0,5.0,216.51
7.0,5.0,104.38
22.0,3.0,141.94
14.0,5.0,34.8
16.0,4.0,116.95
5.0,3.0,204.63
12.0,5.0,100.25
7.0,3.0,123.56
7.0,4.0,59.87
7.0,4.0,59.87
8.0,5.0,101.19
19.0,5.0,306.2
12.0,4.0,130.88
8.0,3.0,42.33
4.0,5.0,430.96
13.0,4.0,127.64
13.0,4.0,127.64
13.0,4.0,127.64
9.0,5.0,34.230000000000004
35.0,3.0,154.42000000000002
17.0,5.0,138.87
9.0,4.0,108.86
2.0,5.0,82.98
28.0,5.0,69.9
11.0,5.0,40.25
18.0,5.0,791.76
22.0,5.0,39.75
25.0,5.0,63.59
1.0,5.0,46.39
13.0,5.0,254.22
13.0,5.0,161.12
2.0,5.0,30.28
6.0,5.0,79.22999999999999
24.0,5.0,308.42
19.0,3.0,88.08
19.0,3.0,88.08
15.0,1.0,85.5
15.0,1.0,85.5
10.0,2.0,80.43
18.0,1.0,240.08
8.0,4.0,51.17
5.0,4.0,133.84
12.0,5.0,41.84
45.0,2.0,162.9
7.0,1.0,350.56
9.0,4.0,38.22
9.0,5.0,235.41
20.0,3.0,28.200000000000003
5.0,5.0,123.54
3.0,5.0,239.82
3.0,5.0,23.27
14.0,5.0,355.48
17.0,5.0,152.27
19.0,5.0,126.23
17.0,1.0,97.58
17.0,1.0,97.58
17.0,1.0,97.58
17.0,1.0,97.58
17.0,1.0,97.58
17.0,1.0,97.58
24.0,5.0,104.62
7.0,5.0,164.7
14.0,5.0,99.9
3.0,5.0,162.44
6.0,5.0,96.65
9.0,1.0,28.42
9.0,1.0,28.42
16.0,5.0,31.75
7.0,5.0,77.29
2.0,5.0,50.86
11.0,5.0,63.599999999999994
13.0,4.0,1023.37
30.0,5.0,100.77
18.0,3.0,77.28999999999999
18.0,3.0,77.28999999999999
7.0,5.0,52.16
7.0,5.0,52.16
9.0,4.0,139.47
13.0,3.0,61.22
22.0,1.0,75.58
22.0,1.0,75.58
22.0,1.0,75.58
5.0,4.0,52.709999999999994
7.0,5.0,87.71000000000001
27.0,5.0,155.36
3.0,5.0,132.95
11.0,5.0,126.95
7.0,5.0,124.54
11.0,5.0,147.15
10.0,5.0,62.129999999999995
26.0,4.0,133.75
29.0,3.0,148.71
14.0,5.0,113.62
10.0,5.0,40.0
6.0,3.0,173.45000000000002
6.0,3.0,173.45000000000002
8.0,1.0,68.08
8.0,1.0,25.409999999999997
7.0,4.0,67.83
5.0,5.0,85.24
7.0,5.0,347.76
7.0,4.0,104.37
5.0,5.0,21.38
6.0,5.0,243.11
11.0,5.0,96.71
3.0,4.0,76.78
3.0,4.0,76.78
11.0,4.0,102.18
11.0,4.0,134.47
11.0,4.0,102.18
6.0,5.0,63.36
15.0,4.0,61.75
32.0,5.0,54.739999999999995
9.0,5.0,198.69
11.0,5.0,124.4
14.0,1.0,312.06
6.0,4.0,37.379999999999995
12.0,5.0,71.15
6.0,5.0,108.21
20.0,5.0,44.83
11.0,5.0,368.11
8.0,5.0,64.51
15.0,4.0,48.01
8.0,5.0,148.39
9.0,2.0,83.41000000000001
10.0,2.0,314.96
21.0,4.0,77.09
9.0,5.0,55.78
6.0,5.0,208.81
8.0,5.0,123.61
14.0,1.0,66.96
9.0,5.0,63.11
9.0,5.0,63.11
36.0,5.0,556.73
30.0,5.0,154.57
4.0,5.0,198.35
6.0,1.0,35.47
6.0,1.0,82.18
3.0,2.0,128.5
1.0,5.0,44.11
9.0,5.0,137.99
14.0,4.0,55.09
17.0,3.0,40.09
1.0,5.0,239.85
5.0,5.0,89.27000000000001
12.0,3.0,117.94
23.0,4.0,65.0
6.0,5.0,215.49
6.0,5.0,394.54
18.0,5.0,85.14
11.0,5.0,117.04
13.0,4.0,68.02
30.0,1.0,27.049999999999997
8.0,5.0,231.12
9.0,5.0,75.08
7.0,5.0,114.9
7.0,5.0,26.64
19.0,4.0,373.15
9.0,5.0,70.14
4.0,5.0,105.73
6.0,3.0,66.95
6.0,3.0,66.95
4.0,1.0,81.63000000000001
26.0,5.0,69.49
16.0,4.0,96.8
6.0,4.0,169.67000000000002
12.0,5.0,40.75
5.0,2.0,141.46
5.0,2.0,75.99000000000001
5.0,2.0,74.02000000000001
5.0,2.0,100.19
15.0,4.0,174.33
8.0,2.0,160.81
8.0,2.0,133.5
8.0,4.0,66.7
10.0,4.0,48.48
9.0,4.0,136.1
9.0,4.0,136.1
9.0,5.0,114.34
2.0,5.0,50.629999999999995
6.0,5.0,45.86
29.0,5.0,75.48
16.0,4.0,99.74
10.0,5.0,30.78
10.0,1.0,110.87
4.0,1.0,35.03
4.0,1.0,35.03
4.0,1.0,88.19
4.0,1.0,88.19
4.0,1.0,35.03
4.0,1.0,88.19
21.0,3.0,640.16
8.0,5.0,223.08
14.0,3.0,19.26
12.0,4.0,73.26
6.0,5.0,167.01999999999998
4.0,5.0,28.47
14.0,3.0,107.0
5.0,3.0,66.34
5.0,3.0,65.44
12.0,4.0,179.19
6.0,5.0,47.0
4.0,5.0,118.67
4.0,5.0,118.67
10.0,5.0,24.0
2.0,3.0,22.69
21.0,5.0,43.79
21.0,5.0,43.79
4.0,5.0,78.31
19.0,5.0,143.12
7.0,5.0,37.09
32.0,5.0,175.04
14.0,5.0,38.01
17.0,5.0,96.02
6.0,5.0,43.17
15.0,4.0,66.92
15.0,4.0,105.92
2.0,4.0,82.50999999999999
21.0,4.0,81.94
29.0,3.0,95.49
29.0,3.0,95.49
33.0,1.0,76.66
28.0,3.0,203.64
9.0,4.0,63.34
9.0,4.0,63.34
8.0,5.0,257.45
11.0,5.0,342.17
11.0,5.0,147.45
6.0,5.0,1201.55
19.0,5.0,69.71
9.0,4.0,55.099999999999994
12.0,4.0,307.46
7.0,4.0,124.5
14.0,5.0,77.57
4.0,4.0,43.1
7.0,4.0,93.65
5.0,4.0,216.87
9.0,5.0,119.5
6.0,5.0,78.42
1.0,4.0,164.64
1.0,5.0,176.3
19.0,4.0,79.56
9.0,5.0,146.57
4.0,4.0,84.16000000000001
5.0,5.0,118.98
6.0,5.0,45.28
9.0,5.0,66.6
5.0,4.0,87.71000000000001
7.0,5.0,113.13
25.0,2.0,896.37
12.0,5.0,76.65
11.0,5.0,72.86
11.0,5.0,133.32
11.0,5.0,72.86
7.0,5.0,116.61
20.0,4.0,106.87
19.0,4.0,163.24
13.0,5.0,108.72
3.0,4.0,103.83
6.0,5.0,55.239999999999995
10.0,5.0,433.43
12.0,5.0,143.13
4.0,3.0,42.51
16.0,5.0,133.76
9.0,5.0,64.23
1.0,1.0,175.29
9.0,5.0,116.57
9.0,4.0,138.63
17.0,4.0,160.68
4.0,5.0,31.77
34.0,1.0,131.56
34.0,1.0,131.56
7.0,4.0,51.84
18.0,4.0,266.0
6.0,5.0,75.16
6.0,5.0,131.26
8.0,5.0,74.72
8.0,5.0,74.72
5.0,2.0,351.33
3.0,4.0,76.92
51.0,1.0,77.18
10.0,2.0,35.230000000000004
11.0,3.0,130.51999999999998
11.0,3.0,130.51999999999998
15.0,5.0,94.59
15.0,5.0,94.59
12.0,4.0,116.94
13.0,5.0,34.51
4.0,5.0,59.0
20.0,3.0,116.94
19.0,4.0,41.29
3.0,5.0,98.72
3.0,5.0,98.72
18.0,5.0,48.129999999999995
187.0,5.0,127.52
187.0,5.0,127.52
21.0,5.0,48.04
20.0,5.0,39.22
9.0,5.0,109.18
11.0,4.0,59.22
12.0,4.0,173.97
12.0,5.0,65.7
12.0,5.0,65.7
12.0,5.0,65.7
12.0,5.0,65.7
12.0,5.0,65.7
9.0,4.0,318.97
9.0,4.0,318.97
7.0,5.0,1192.04
10.0,3.0,89.77000000000001
3.0,5.0,61.64
15.0,3.0,398.84
7.0,5.0,87.59
7.0,5.0,118.59
3.0,5.0,53.77
8.0,4.0,70.97
9.0,4.0,37.77
6.0,5.0,56.78
20.0,4.0,69.22
20.0,4.0,69.22
20.0,4.0,69.22
2.0,5.0,50.45
9.0,5.0,66.6
9.0,4.0,126.19
9.0,4.0,126.19
4.0,5.0,50.0
11.0,5.0,134.14
8.0,5.0,257.18
5.0,5.0,109.5
8.0,4.0,123.01
10.0,5.0,41.05
4.0,5.0,28.93
16.0,5.0,163.81
10.0,4.0,108.07
12.0,5.0,149.99
15.0,4.0,142.57
7.0,5.0,77.68
8.0,4.0,214.14
13.0,3.0,42.42
3.0,5.0,158.8
3.0,5.0,158.8
3.0,5.0,158.8
3.0,5.0,158.8
3.0,5.0,158.8
3.0,5.0,158.8
2.0,4.0,152.17000000000002
6.0,1.0,165.72
33.0,4.0,168.28
34.0,1.0,186.08
34.0,1.0,186.08
15.0,5.0,147.13
10.0,5.0,184.08
7.0,2.0,37.599999999999994
6.0,5.0,101.78
6.0,5.0,162.7
15.0,5.0,65.05
15.0,5.0,65.05
8.0,3.0,16.96
8.0,3.0,16.96
15.0,4.0,114.04
15.0,5.0,201.23
8.0,5.0,98.71
4.0,4.0,35.71
8.0,2.0,61.11
9.0,5.0,119.9
14.0,5.0,138.97
1.0,5.0,108.37
9.0,5.0,31.38
9.0,1.0,40.85
2.0,4.0,47.88
16.0,1.0,103.28
15.0,4.0,77.57
11.0,3.0,108.2
19.0,5.0,146.12
10.0,5.0,86.73
12.0,5.0,574.6800000000001
6.0,5.0,131.94
9.0,4.0,57.46
10.0,5.0,102.59
10.0,5.0,102.59
9.0,3.0,113.71
28.0,1.0,56.4
28.0,1.0,35.4
9.0,5.0,121.18
17.0,5.0,86.24
6.0,5.0,132.59
10.0,5.0,478.67
15.0,5.0,36.35
6.0,4.0,57.45
11.0,4.0,66.5
8.0,3.0,486.24
10.0,5.0,134.42
3.0,5.0,43.29
3.0,5.0,43.29
2.0,5.0,21.38
7.0,2.0,30.130000000000003
11.0,5.0,146.57
30.0,1.0,311.59
26.0,1.0,1814.29
12.0,5.0,99.43
11.0,3.0,40.959999999999994
19.0,5.0,99.3
14.0,5.0,37.22
12.0,4.0,61.73
7.0,2.0,37.239999999999995
2.0,5.0,18.68
22.0,1.0,173.72
12.0,5.0,75.68
24.0,5.0,57.620000000000005
8.0,5.0,30.69
8.0,5.0,30.69
6.0,5.0,36.75
5.0,4.0,124.0
3.0,5.0,31.42
1.0,5.0,36.78
1.0,5.0,56.78
1.0,5.0,56.78
4.0,4.0,492.99
4.0,4.0,492.99
27.0,5.0,67.53
6.0,1.0,401.3
7.0,5.0,20.38
14.0,5.0,73.34
6.0,5.0,67.28999999999999
5.0,4.0,344.97
30.0,3.0,319.33
30.0,3.0,319.33
11.0,5.0,30.95
16.0,5.0,56.56
16.0,5.0,45.78
16.0,5.0,56.56
13.0,5.0,97.74
6.0,5.0,46.129999999999995
7.0,5.0,70.72
7.0,3.0,48.28
21.0,5.0,205.34
7.0,5.0,104.37
9.0,5.0,136.3
13.0,5.0,191.66
13.0,5.0,191.66
2.0,5.0,24.17
8.0,4.0,46.71
8.0,5.0,755.5699999999999
12.0,5.0,200.23
5.0,5.0,349.49
9.0,5.0,175.82
3.0,5.0,67.61
15.0,4.0,42.69
53.0,1.0,41.09
9.0,5.0,132.49
15.0,3.0,37.61
5.0,5.0,232.55
7.0,5.0,31.35
6.0,3.0,93.19
6.0,5.0,71.62
10.0,5.0,121.64
29.0,4.0,100.47
10.0,3.0,247.85
5.0,5.0,52.57
4.0,5.0,147.14
12.0,4.0,141.3
11.0,5.0,125.42
3.0,1.0,101.01
13.0,3.0,123.99
8.0,5.0,54.61
11.0,4.0,33.69
21.0,5.0,59.129999999999995
5.0,4.0,83.47999999999999
10.0,4.0,268.71
12.0,5.0,60.85
11.0,5.0,89.64
8.0,4.0,129.86
3.0,3.0,86.89
2.0,4.0,70.72
14.0,4.0,118.59
5.0,3.0,104.37
14.0,4.0,57.0
19.0,1.0,71.85
19.0,1.0,71.85
9.0,5.0,102.64
9.0,5.0,102.64
7.0,3.0,68.05
12.0,5.0,154.14
11.0,5.0,161.23
24.0,4.0,138.09
11.0,5.0,268.84
10.0,5.0,144.94
9.0,5.0,64.46
45.0,2.0,65.78
18.0,3.0,77.57
9.0,5.0,112.39
9.0,5.0,112.39
14.0,5.0,74.87
14.0,5.0,74.87
32.0,3.0,296.41
6.0,4.0,95.59
15.0,5.0,186.27
15.0,5.0,186.27
4.0,1.0,91.44
4.0,1.0,91.44
4.0,1.0,205.53
4.0,1.0,91.44
8.0,5.0,656.81
3.0,3.0,44.65
9.0,5.0,109.23
19.0,5.0,141.53
19.0,5.0,141.53
8.0,5.0,219.74
2.0,4.0,71.82
2.0,4.0,71.82
12.0,5.0,116.06
8.0,5.0,665.88
18.0,5.0,165.44
2.0,4.0,21.04
19.0,1.0,153.43
2.0,5.0,105.87
12.0,5.0,129.36
17.0,5.0,178.27
13.0,5.0,39.26
20.0,5.0,225.71
8.0,5.0,908.43
17.0,4.0,116.9
38.0,5.0,197.73
4.0,5.0,130.15
7.0,5.0,80.2
18.0,4.0,64.42
7.0,5.0,75.56
21.0,1.0,136.07999999999998
26.0,5.0,295.7
26.0,5.0,295.7
37.0,3.0,72.84
7.0,2.0,33.85
44.0,1.0,106.78
8.0,5.0,78.7
15.0,5.0,131.57
1.0,5.0,60.12
7.0,5.0,103.2
14.0,5.0,199.44
12.0,1.0,105.52
12.0,1.0,75.51
5.0,5.0,57.58
5.0,5.0,50.540000000000006
7.0,5.0,2027.26
13.0,5.0,59.67
32.0,5.0,147.04
19.0,5.0,323.96
18.0,5.0,80.67
31.0,1.0,36.0
9.0,5.0,84.49
19.0,5.0,398.85
26.0,4.0,70.83
9.0,5.0,23.62
11.0,5.0,121.09
14.0,4.0,739.79
18.0,4.0,199.74
18.0,4.0,158.08
5.0,3.0,44.23
5.0,3.0,44.23
14.0,4.0,98.44
10.0,5.0,151.86
10.0,5.0,151.86
46.0,4.0,157.65
6.0,5.0,134.57
19.0,2.0,141.13
26.0,4.0,52.01
1.0,3.0,79.33
16.0,5.0,51.78
4.0,5.0,192.36
3.0,5.0,137.27
18.0,5.0,67.35
15.0,4.0,184.93
10.0,3.0,47.62
45.0,1.0,323.91
27.0,5.0,62.01
18.0,4.0,242.59
14.0,1.0,144.44
14.0,1.0,151.66
9.0,5.0,352.94
7.0,5.0,67.66
7.0,5.0,67.66
10.0,4.0,61.46
14.0,5.0,77.82
25.0,5.0,59.22
29.0,3.0,125.5
15.0,1.0,204.07
9.0,2.0,93.78
10.0,5.0,135.66
10.0,5.0,35.089999999999996
22.0,5.0,44.09
9.0,5.0,74.49
13.0,4.0,94.3
7.0,5.0,235.69
4.0,5.0,94.35
14.0,2.0,73.15
17.0,5.0,221.81
10.0,5.0,91.07
6.0,4.0,82.56
14.0,2.0,87.64
11.0,3.0,67.61
10.0,3.0,42.95
7.0,4.0,163.39
7.0,4.0,163.39
24.0,4.0,59.379999999999995
6.0,5.0,31.67
5.0,5.0,116.85
1.0,1.0,208.55
6.0,5.0,73.03
10.0,5.0,1084.71
9.0,5.0,66.82
3.0,5.0,21.77
10.0,5.0,76.02
10.0,5.0,76.02
15.0,5.0,74.63
6.0,3.0,647.0
9.0,4.0,50.79
9.0,4.0,50.79
9.0,4.0,50.79
9.0,4.0,50.79
9.0,1.0,168.17000000000002
9.0,1.0,168.17000000000002
9.0,1.0,168.17000000000002
3.0,3.0,58.62
4.0,5.0,119.57
7.0,5.0,25.85
11.0,4.0,78.75
11.0,4.0,78.75
16.0,5.0,381.88
11.0,5.0,55.29
10.0,5.0,27.99
10.0,5.0,27.99
9.0,5.0,33.75
14.0,5.0,316.97
42.0,3.0,149.36
42.0,3.0,149.36
42.0,3.0,149.36
42.0,3.0,149.36
19.0,5.0,81.88
19.0,5.0,81.88
10.0,5.0,212.58
10.0,5.0,212.58
16.0,3.0,35.0
16.0,3.0,35.0
16.0,3.0,35.0
16.0,3.0,35.0
13.0,1.0,585.32
18.0,1.0,212.02
9.0,2.0,19.84
9.0,2.0,19.84
32.0,2.0,80.59
47.0,1.0,608.28
9.0,5.0,85.94999999999999
9.0,5.0,48.18
4.0,5.0,120.43
31.0,5.0,274.99
8.0,5.0,183.33
8.0,5.0,621.07
6.0,5.0,119.38
6.0,5.0,161.41
15.0,4.0,351.96000000000004
14.0,5.0,147.32
28.0,3.0,92.49
28.0,3.0,129.44
15.0,4.0,147.79999999999998
5.0,5.0,522.89
13.0,5.0,76.08
10.0,5.0,224.1
24.0,5.0,37.8
3.0,5.0,62.65
12.0,5.0,97.77
4.0,5.0,94.96
8.0,5.0,35.0
6.0,5.0,300.31
39.0,1.0,73.27
5.0,5.0,380.85
4.0,5.0,163.06
23.0,5.0,65.11
5.0,5.0,43.32
5.0,5.0,43.32
26.0,1.0,28.09
23.0,4.0,114.15
23.0,4.0,114.15
11.0,5.0,93.43
4.0,3.0,172.64
4.0,3.0,107.18
4.0,3.0,107.18
4.0,3.0,227.21
9.0,5.0,48.68
7.0,5.0,133.38
5.0,5.0,65.44
6.0,5.0,891.91
16.0,5.0,62.44
4.0,5.0,55.22
39.0,1.0,79.58
4.0,5.0,42.79
41.0,1.0,146.56
18.0,5.0,54.23
5.0,5.0,76.53999999999999
19.0,5.0,95.1
19.0,5.0,95.1
3.0,4.0,39.75
4.0,5.0,13.27
4.0,5.0,43.91
4.0,5.0,43.91
4.0,5.0,43.91
4.0,5.0,13.27
4.0,5.0,13.27
19.0,5.0,52.64
19.0,1.0,52.64
9.0,5.0,54.0
7.0,5.0,90.31
7.0,5.0,90.31
9.0,5.0,45.22
25.0,1.0,79.07
25.0,1.0,79.07
25.0,1.0,75.25
25.0,1.0,75.25
9.0,5.0,40.29
31.0,4.0,106.9
9.0,5.0,205.08
13.0,5.0,57.89
13.0,5.0,57.89
13.0,5.0,57.89
7.0,5.0,889.79
3.0,5.0,38.39
11.0,5.0,23.380000000000003
40.0,5.0,185.84
6.0,5.0,83.78999999999999
7.0,5.0,73.03
6.0,4.0,188.51
7.0,4.0,30.58
39.0,1.0,177.49
5.0,3.0,58.1
5.0,3.0,58.1
5.0,3.0,58.1
49.0,1.0,107.78
8.0,5.0,165.53
6.0,5.0,67.44
13.0,2.0,70.74
58.0,1.0,217.74
2.0,5.0,27.77
23.0,5.0,37.09
23.0,5.0,37.09
40.0,3.0,80.81
40.0,3.0,80.81
40.0,3.0,80.81
21.0,5.0,100.34
21.0,5.0,100.34
8.0,4.0,106.38
10.0,5.0,231.27
26.0,5.0,149.14
7.0,5.0,46.01
2.0,4.0,88.63999999999999
24.0,4.0,97.81
2.0,5.0,35.14
13.0,4.0,51.03
7.0,5.0,158.38
17.0,5.0,94.88
2.0,5.0,177.92
8.0,5.0,109.68
22.0,4.0,87.83
18.0,4.0,34.47
11.0,5.0,200.64
6.0,5.0,108.88
14.0,1.0,67.5
14.0,1.0,67.5
14.0,1.0,67.5
7.0,5.0,72.76
30.0,3.0,124.92
12.0,5.0,58.59
8.0,1.0,367.11
10.0,5.0,128.72
14.0,4.0,31.6
4.0,4.0,311.1
4.0,4.0,360.06
4.0,4.0,84.74
6.0,5.0,152.72
13.0,5.0,41.0
14.0,5.0,33.230000000000004
4.0,5.0,63.27
14.0,5.0,87.59
7.0,2.0,157.45
41.0,1.0,87.81
7.0,5.0,110.51
13.0,5.0,193.69
11.0,5.0,213.58
15.0,5.0,65.78
11.0,1.0,65.0
12.0,5.0,58.129999999999995
11.0,3.0,913.7
28.0,5.0,45.09
10.0,5.0,62.44
16.0,5.0,216.15
10.0,5.0,153.99
5.0,1.0,213.59
5.0,1.0,207.74
16.0,5.0,335.48
8.0,5.0,79.39
17.0,5.0,230.16
6.0,5.0,98.95
2.0,5.0,33.769999999999996
24.0,4.0,137.57999999999998
24.0,4.0,137.57999999999998
16.0,5.0,225.45
11.0,5.0,196.61
10.0,5.0,87.06
17.0,4.0,215.15
8.0,5.0,114.35
8.0,5.0,114.35
35.0,1.0,41.84
22.0,1.0,151.95000000000002
21.0,5.0,160.49
10.0,5.0,65.78999999999999
34.0,2.0,157.78
18.0,3.0,236.13
4.0,5.0,153.59
21.0,4.0,70.39
3.0,5.0,60.86
12.0,5.0,306.09999999999997
11.0,2.0,57.77
38.0,1.0,268.13
10.0,5.0,67.3
25.0,4.0,62.84
4.0,1.0,28.76
4.0,1.0,28.76
4.0,1.0,28.76
4.0,1.0,28.76
4.0,1.0,28.76
11.0,5.0,126.19
7.0,3.0,48.71
7.0,3.0,48.71
14.0,5.0,132.95000000000002
41.0,1.0,37.09
41.0,1.0,37.09
6.0,5.0,92.67
8.0,4.0,34.089999999999996
6.0,1.0,247.23
6.0,1.0,247.23
6.0,5.0,189.61
24.0,1.0,58.4
9.0,4.0,141.48
30.0,3.0,135.49
13.0,5.0,67.5
14.0,4.0,226.91000000000005
18.0,3.0,313.4
14.0,4.0,76.65
8.0,5.0,147.15
8.0,5.0,147.15
10.0,1.0,127.01
8.0,4.0,113.71
4.0,5.0,72.09
3.0,1.0,38.0
7.0,5.0,116.9
17.0,5.0,45.01
3.0,2.0,117.96
3.0,2.0,117.96
10.0,5.0,41.01
12.0,5.0,139.29
9.0,4.0,384.14
5.0,5.0,64.22
16.0,5.0,215.5
18.0,5.0,115.93
21.0,4.0,83.41
9.0,5.0,25.71
9.0,5.0,25.71
9.0,5.0,25.71
9.0,5.0,25.71
9.0,5.0,25.71
9.0,5.0,25.71
19.0,5.0,152.38
5.0,5.0,197.9
49.0,5.0,838.38
1.0,5.0,102.82
8.0,4.0,75.65
10.0,4.0,59.0
8.0,5.0,188.45
9.0,5.0,90.17
7.0,5.0,65.0
13.0,5.0,246.23
8.0,5.0,39.0
18.0,1.0,153.39
5.0,1.0,37.28
10.0,5.0,167.28
18.0,5.0,98.56
30.0,1.0,93.98
30.0,1.0,93.98
3.0,5.0,169.18
8.0,5.0,27.64
13.0,5.0,152.47
15.0,1.0,719.76
19.0,3.0,191.22
21.0,5.0,46.099999999999994
10.0,5.0,98.01
15.0,5.0,238.76
7.0,5.0,68.42
5.0,5.0,55.239999999999995
27.0,4.0,30.09
27.0,4.0,30.09
6.0,5.0,70.75
6.0,5.0,70.75
13.0,4.0,35.34
5.0,5.0,74.16
5.0,4.0,153.51000000000002
7.0,5.0,234.46
42.0,1.0,76.86
8.0,4.0,208.42
15.0,4.0,57.29
5.0,4.0,27.299999999999997
13.0,4.0,111.37
2.0,5.0,87.43
4.0,1.0,64.75
4.0,1.0,57.66
45.0,1.0,359.11
13.0,1.0,40.51
13.0,1.0,25.48
7.0,5.0,132.48000000000002
24.0,4.0,35.69
13.0,5.0,135.62
10.0,5.0,149.81
3.0,5.0,64.48
8.0,5.0,234.62
4.0,5.0,21.86
20.0,4.0,44.739999999999995
7.0,4.0,57.69
5.0,5.0,50.239999999999995
11.0,3.0,41.129999999999995
5.0,5.0,39.09
47.0,1.0,67.75999999999999
6.0,5.0,41.0
13.0,5.0,1039.9
20.0,5.0,64.83
25.0,3.0,101.6
25.0,3.0,141.54
11.0,5.0,77.57
7.0,5.0,110.0
7.0,5.0,110.0
7.0,1.0,53.76
1.0,4.0,55.239999999999995
1.0,4.0,55.239999999999995
1.0,4.0,55.239999999999995
8.0,5.0,147.0
3.0,5.0,52.57
45.0,1.0,82.73
6.0,4.0,146.01
9.0,5.0,119.82
9.0,5.0,117.82
13.0,1.0,395.58
5.0,5.0,133.56
2.0,5.0,43.27
43.0,1.0,157.35
4.0,5.0,310.03
2.0,4.0,416.96
22.0,3.0,55.09
21.0,5.0,182.92
26.0,5.0,82.28
14.0,4.0,45.21
5.0,4.0,201.94
14.0,5.0,75.07
54.0,5.0,262.07
28.0,1.0,34.0
11.0,4.0,121.62
14.0,5.0,31.84
20.0,5.0,181.55
15.0,5.0,155.84
24.0,2.0,127.92
2.0,5.0,69.82
2.0,5.0,69.82
2.0,5.0,69.82
12.0,3.0,42.92
12.0,5.0,410.59
14.0,5.0,44.44
17.0,2.0,312.7
2.0,1.0,53.61
14.0,5.0,134.1
14.0,5.0,153.8
7.0,5.0,189.22
6.0,5.0,419.79
6.0,5.0,419.79
29.0,1.0,76.08
34.0,5.0,90.68
6.0,4.0,211.57
4.0,4.0,17.29
6.0,4.0,111.83
34.0,4.0,45.2
6.0,5.0,168.20000000000002
3.0,3.0,137.16
9.0,5.0,33.72
10.0,5.0,35.68
10.0,5.0,70.59
10.0,5.0,26.24
7.0,5.0,90.75
7.0,5.0,98.44
7.0,5.0,59.86
6.0,5.0,11.85
